"sk_evento","sk_grupo","sk_pessoa","sk_quadro_coluna","sk_data_evento","ocorrido_em","grupo","cartao_numero","acao","tipo_evento","coluna"
"288","1","15","4","20260502","2026-05-02T01:50:27.166Z","G01","25","add","coluna","Review"
"289","1","15","3","20260502","2026-05-02T01:50:27.166Z","G01","25","remove","coluna","Waiting Review"
"290","1","14","4","20260502","2026-05-02T01:51:41.895Z","G01","25","remove","coluna","Review"
"291","1","12","-1","20260428","2026-04-28T02:33:15.292Z","G01","26","add","rotulo","ART.01"
"292","1","12","-1","20260428","2026-04-28T02:33:15.292Z","G01","26","add","rotulo","DESIGN"
"293","1","12","-1","20260428","2026-04-28T02:33:15.292Z","G01","26","add","rotulo","DOCUMENTATION"
"294","1","12","-1","20260428","2026-04-28T02:33:15.292Z","G01","26","add","rotulo","G"
"295","1","12","-1","20260428","2026-04-28T02:33:15.292Z","G01","26","add","rotulo","NEGÓCIOS"
"296","1","12","-1","20260428","2026-04-28T02:33:24.851Z","G01","26","remove","rotulo","NEGÓCIOS"
"297","1","12","1","20260428","2026-04-28T02:34:04.289Z","G01","26","add","coluna","Backlog"
"298","1","12","2","20260428","2026-04-28T02:34:06.395Z","G01","26","add","coluna","Doing"
"299","1","12","1","20260428","2026-04-28T02:34:06.395Z","G01","26","remove","coluna","Backlog"
"300","1","12","3","20260429","2026-04-29T13:04:11.829Z","G01","26","add","coluna","Waiting Review"
"301","1","12","2","20260429","2026-04-29T13:04:11.829Z","G01","26","remove","coluna","Doing"
"302","1","15","4","20260430","2026-04-30T01:40:23.553Z","G01","26","add","coluna","Review"
"303","1","15","3","20260430","2026-04-30T01:40:23.553Z","G01","26","remove","coluna","Waiting Review"
"304","1","15","4","20260502","2026-05-02T01:50:17.938Z","G01","26","remove","coluna","Review"
"305","1","15","-1","20260428","2026-04-28T17:01:21.178Z","G01","27","add","rotulo","ART.01"
"306","1","15","-1","20260428","2026-04-28T17:01:21.178Z","G01","27","add","rotulo","DESIGN"
"307","1","15","-1","20260428","2026-04-28T17:01:21.178Z","G01","27","add","rotulo","DOCUMENTATION"
"308","1","15","-1","20260428","2026-04-28T17:01:21.178Z","G01","27","add","rotulo","NEGÓCIOS"
"309","1","15","-1","20260428","2026-04-28T17:01:21.178Z","G01","27","add","rotulo","P"
"310","1","15","2","20260428","2026-04-28T17:01:26.330Z","G01","27","add","coluna","Doing"
"311","1","15","3","20260428","2026-04-28T18:00:37.082Z","G01","27","add","coluna","Waiting Review"
"312","1","15","2","20260428","2026-04-28T18:00:37.082Z","G01","27","remove","coluna","Doing"
"313","1","12","4","20260501","2026-05-01T19:42:10.654Z","G01","27","add","coluna","Review"
"314","1","12","3","20260501","2026-05-01T19:42:10.654Z","G01","27","remove","coluna","Waiting Review"
"315","1","12","4","20260501","2026-05-01T23:43:01.165Z","G01","27","remove","coluna","Review"
"316","1","12","1","20260428","2026-04-28T18:06:30.711Z","G01","28","add","coluna","Backlog"
"317","1","12","-1","20260428","2026-04-28T18:06:50.872Z","G01","28","add","rotulo","ART.01"
"318","1","12","-1","20260428","2026-04-28T18:06:50.872Z","G01","28","add","rotulo","DESIGN"
"319","1","12","-1","20260428","2026-04-28T18:06:50.872Z","G01","28","add","rotulo","DOCUMENTATION"
"320","1","12","-1","20260428","2026-04-28T18:07:08.911Z","G01","28","add","rotulo","M"
"321","1","12","2","20260428","2026-04-28T18:07:16.474Z","G01","28","add","coluna","Doing"
"322","1","12","1","20260428","2026-04-28T18:07:16.474Z","G01","28","remove","coluna","Backlog"
"323","1","12","3","20260429","2026-04-29T13:04:08.282Z","G01","28","add","coluna","Waiting Review"
"324","1","12","2","20260429","2026-04-29T13:04:08.282Z","G01","28","remove","coluna","Doing"
"325","1","15","4","20260502","2026-05-02T01:50:27.921Z","G01","28","add","coluna","Review"
"326","1","15","3","20260502","2026-05-02T01:50:27.921Z","G01","28","remove","coluna","Waiting Review"
"327","1","14","4","20260502","2026-05-02T01:51:40.608Z","G01","28","remove","coluna","Review"
"328","1","17","-1","20260428","2026-04-28T18:51:08.309Z","G01","29","add","rotulo","CODE"
"329","1","17","-1","20260428","2026-04-28T18:51:08.309Z","G01","29","add","rotulo","DOCUMENTATION"
"330","1","17","-1","20260428","2026-04-28T18:51:29.481Z","G01","29","add","rotulo","ART.03"
"331","1","15","2","20260502","2026-05-02T02:56:24.333Z","G01","29","add","coluna","Doing"
"332","1","15","3","20260502","2026-05-02T03:00:11.540Z","G01","29","add","coluna","Waiting Review"
"333","1","15","2","20260502","2026-05-02T03:00:11.540Z","G01","29","remove","coluna","Doing"
"334","1","14","4","20260502","2026-05-02T03:00:35.708Z","G01","29","add","coluna","Review"
"335","1","14","3","20260502","2026-05-02T03:00:35.708Z","G01","29","remove","coluna","Waiting Review"
"336","1","15","-1","20260502","2026-05-02T03:02:59.312Z","G01","29","add","rotulo","M"
"337","1","14","4","20260504","2026-05-04T13:36:20.133Z","G01","29","remove","coluna","Review"
"338","1","14","-1","20260429","2026-04-29T17:04:08.574Z","G01","30","add","rotulo","ART.03"
"339","1","14","-1","20260429","2026-04-29T17:04:08.574Z","G01","30","add","rotulo","CODE"
"340","1","14","-1","20260429","2026-04-29T17:04:08.574Z","G01","30","add","rotulo","DOCUMENTATION"
"341","1","14","2","20260429","2026-04-29T17:04:26.302Z","G01","30","add","coluna","Doing"
"342","1","14","3","20260429","2026-04-29T18:54:21.157Z","G01","30","add","coluna","Waiting Review"
"343","1","14","2","20260429","2026-04-29T18:54:21.157Z","G01","30","remove","coluna","Doing"
"344","1","14","-1","20260430","2026-04-30T02:44:31.833Z","G01","30","add","rotulo","M"
"345","1","12","4","20260501","2026-05-01T19:42:20.769Z","G01","30","add","coluna","Review"
"346","1","12","3","20260501","2026-05-01T19:42:20.769Z","G01","30","remove","coluna","Waiting Review"
"347","1","12","4","20260501","2026-05-01T23:42:58.402Z","G01","30","remove","coluna","Review"
"348","1","85","-1","20260429","2026-04-29T17:11:16.978Z","G01","31","add","rotulo","ART.02"
"349","1","85","-1","20260429","2026-04-29T17:11:16.978Z","G01","31","add","rotulo","DESIGN"
"350","1","85","-1","20260429","2026-04-29T17:11:16.978Z","G01","31","add","rotulo","DOCUMENTATION"
"351","1","85","-1","20260429","2026-04-29T17:11:16.978Z","G01","31","add","rotulo","M"
"352","1","85","1","20260429","2026-04-29T17:11:37.779Z","G01","31","add","coluna","Backlog"
"353","1","85","2","20260429","2026-04-29T17:24:50.822Z","G01","31","add","coluna","Doing"
"354","1","85","1","20260429","2026-04-29T17:24:50.822Z","G01","31","remove","coluna","Backlog"
"355","1","85","3","20260429","2026-04-29T20:58:20.409Z","G01","31","add","coluna","Waiting Review"
"356","1","85","2","20260429","2026-04-29T20:58:20.409Z","G01","31","remove","coluna","Doing"
"357","1","15","4","20260430","2026-04-30T01:40:20.597Z","G01","31","add","coluna","Review"
"358","1","15","3","20260430","2026-04-30T01:40:20.597Z","G01","31","remove","coluna","Waiting Review"
"359","1","15","4","20260502","2026-05-02T01:50:18.693Z","G01","31","remove","coluna","Review"
"360","1","17","-1","20260429","2026-04-29T17:12:39.551Z","G01","32","add","rotulo","DOCUMENTATION"
"361","1","17","-1","20260429","2026-04-29T17:12:46.679Z","G01","32","add","rotulo","P"
"362","1","17","1","20260429","2026-04-29T17:12:55.433Z","G01","32","add","coluna","Backlog"
"363","1","17","2","20260429","2026-04-29T17:12:56.871Z","G01","32","add","coluna","Doing"
"364","1","17","1","20260429","2026-04-29T17:12:56.871Z","G01","32","remove","coluna","Backlog"
"365","1","17","3","20260429","2026-04-29T17:52:41.999Z","G01","32","add","coluna","Waiting Review"
"366","1","17","2","20260429","2026-04-29T17:52:41.999Z","G01","32","remove","coluna","Doing"
"367","1","15","4","20260430","2026-04-30T01:40:22.141Z","G01","32","add","coluna","Review"
"368","1","15","3","20260430","2026-04-30T01:40:22.141Z","G01","32","remove","coluna","Waiting Review"
"369","1","15","4","20260502","2026-05-02T01:50:17.193Z","G01","32","remove","coluna","Review"
"370","1","17","-1","20260429","2026-04-29T17:41:02.402Z","G01","33","add","rotulo","DOCUMENTATION"
"371","1","17","-1","20260429","2026-04-29T17:41:02.402Z","G01","33","add","rotulo","P"
"372","1","17","1","20260429","2026-04-29T17:52:28.632Z","G01","33","add","coluna","Backlog"
"373","1","17","2","20260429","2026-04-29T17:52:37.584Z","G01","33","add","coluna","Doing"
"374","1","17","1","20260429","2026-04-29T17:52:37.584Z","G01","33","remove","coluna","Backlog"
"375","1","17","3","20260429","2026-04-29T18:16:28.603Z","G01","33","add","coluna","Waiting Review"
"376","1","17","2","20260429","2026-04-29T18:16:28.603Z","G01","33","remove","coluna","Doing"
"377","1","15","4","20260430","2026-04-30T01:40:18.883Z","G01","33","add","coluna","Review"
"378","1","15","3","20260430","2026-04-30T01:40:18.883Z","G01","33","remove","coluna","Waiting Review"
"379","1","15","4","20260502","2026-05-02T01:50:20.054Z","G01","33","remove","coluna","Review"
"380","1","14","-1","20260430","2026-04-30T01:31:51.658Z","G01","34","add","rotulo","ART.03"
"381","1","14","-1","20260430","2026-04-30T01:31:51.658Z","G01","34","add","rotulo","CODE"
"382","1","14","-1","20260430","2026-04-30T01:31:51.658Z","G01","34","add","rotulo","DOCUMENTATION"
"383","1","14","2","20260430","2026-04-30T01:31:58.503Z","G01","34","add","coluna","Doing"
"384","1","14","3","20260430","2026-04-30T02:44:13.206Z","G01","34","add","coluna","Waiting Review"
"385","1","14","2","20260430","2026-04-30T02:44:13.206Z","G01","34","remove","coluna","Doing"
"386","1","14","-1","20260430","2026-04-30T02:44:22.532Z","G01","34","add","rotulo","M"
"387","1","12","4","20260501","2026-05-01T19:42:22.350Z","G01","34","add","coluna","Review"
"388","1","12","3","20260501","2026-05-01T19:42:22.350Z","G01","34","remove","coluna","Waiting Review"
"389","1","12","4","20260501","2026-05-01T23:42:57.001Z","G01","34","remove","coluna","Review"
"390","1","15","-1","20260430","2026-04-30T01:38:23.847Z","G01","35","add","rotulo","DOCUMENTATION"
"391","1","15","-1","20260430","2026-04-30T01:38:23.847Z","G01","35","add","rotulo","M"
"392","1","15","2","20260430","2026-04-30T01:38:32.545Z","G01","35","add","coluna","Doing"
"393","1","12","3","20260501","2026-05-01T23:42:40.340Z","G01","35","add","coluna","Waiting Review"
"394","1","12","2","20260501","2026-05-01T23:42:40.340Z","G01","35","remove","coluna","Doing"
"395","1","12","4","20260501","2026-05-01T23:42:47.790Z","G01","35","add","coluna","Review"
"396","1","12","3","20260501","2026-05-01T23:42:47.790Z","G01","35","remove","coluna","Waiting Review"
"397","1","12","4","20260501","2026-05-01T23:42:49.596Z","G01","35","remove","coluna","Review"
"398","1","12","-1","20260430","2026-04-30T05:41:20.877Z","G01","36","add","rotulo","ART.01"
"399","1","12","-1","20260430","2026-04-30T05:41:20.877Z","G01","36","add","rotulo","ART.02"
"400","1","12","-1","20260430","2026-04-30T05:41:20.877Z","G01","36","add","rotulo","ART.03"
"401","1","12","-1","20260430","2026-04-30T05:41:42.965Z","G01","36","add","rotulo","DOCUMENTATION"
"402","1","12","1","20260430","2026-04-30T05:41:55.117Z","G01","36","add","coluna","Backlog"
"403","1","12","2","20260430","2026-04-30T05:41:58.518Z","G01","36","add","coluna","Doing"
"404","1","12","1","20260430","2026-04-30T05:41:58.518Z","G01","36","remove","coluna","Backlog"
"405","1","12","3","20260501","2026-05-01T23:43:11.417Z","G01","36","add","coluna","Waiting Review"
"406","1","12","2","20260501","2026-05-01T23:43:11.417Z","G01","36","remove","coluna","Doing"
"407","1","15","4","20260502","2026-05-02T01:50:25.596Z","G01","36","add","coluna","Review"
"408","1","15","3","20260502","2026-05-02T01:50:25.596Z","G01","36","remove","coluna","Waiting Review"
"409","1","14","4","20260502","2026-05-02T01:51:36.423Z","G01","36","remove","coluna","Review"
"410","1","15","-1","20260502","2026-05-02T03:02:36.013Z","G01","36","add","rotulo","P"
"411","1","14","-1","20260430","2026-04-30T05:43:42.569Z","G01","37","add","rotulo","ART.03"
"412","1","14","-1","20260430","2026-04-30T05:43:42.569Z","G01","37","add","rotulo","CODE"
"413","1","14","-1","20260430","2026-04-30T05:43:42.569Z","G01","37","add","rotulo","DOCUMENTATION"
"414","1","14","-1","20260430","2026-04-30T05:43:42.569Z","G01","37","add","rotulo","G"
"415","1","14","2","20260430","2026-04-30T05:43:52.366Z","G01","37","add","coluna","Doing"
"416","1","14","3","20260430","2026-04-30T10:11:35.597Z","G01","37","add","coluna","Waiting Review"
"417","1","14","2","20260430","2026-04-30T10:11:35.597Z","G01","37","remove","coluna","Doing"
"418","1","12","4","20260501","2026-05-01T19:42:16.054Z","G01","37","add","coluna","Review"
"419","1","12","3","20260501","2026-05-01T19:42:16.054Z","G01","37","remove","coluna","Waiting Review"
"420","1","12","4","20260501","2026-05-01T23:43:00.248Z","G01","37","remove","coluna","Review"
"421","1","14","1","20260430","2026-04-30T10:12:41.231Z","G01","38","add","coluna","Backlog"
"422","1","14","-1","20260430","2026-04-30T10:12:58.254Z","G01","38","add","rotulo","ART.03"
"423","1","14","-1","20260430","2026-04-30T10:12:58.254Z","G01","38","add","rotulo","CODE"
"424","1","14","-1","20260430","2026-04-30T10:12:58.254Z","G01","38","add","rotulo","DOCUMENTATION"
"425","1","12","-1","20260430","2026-04-30T10:20:16.506Z","G01","38","add","rotulo","M"
"426","1","12","2","20260430","2026-04-30T10:20:28.698Z","G01","38","add","coluna","Doing"
"427","1","12","1","20260430","2026-04-30T10:20:28.698Z","G01","38","remove","coluna","Backlog"
"428","1","12","3","20260501","2026-05-01T17:22:59.516Z","G01","38","add","coluna","Waiting Review"
"429","1","12","2","20260501","2026-05-01T17:22:59.516Z","G01","38","remove","coluna","Doing"
"430","1","15","4","20260502","2026-05-02T01:50:26.317Z","G01","38","add","coluna","Review"
"431","1","15","3","20260502","2026-05-02T01:50:26.317Z","G01","38","remove","coluna","Waiting Review"
"432","1","14","4","20260502","2026-05-02T01:51:38.100Z","G01","38","remove","coluna","Review"
"433","1","14","-1","20260430","2026-04-30T16:27:58.541Z","G01","39","add","rotulo","ART.03"
"434","1","14","-1","20260430","2026-04-30T16:27:58.541Z","G01","39","add","rotulo","CODE"
"435","1","14","-1","20260430","2026-04-30T16:27:58.541Z","G01","39","add","rotulo","DOCUMENTATION"
"436","1","14","2","20260430","2026-04-30T16:28:05.335Z","G01","39","add","coluna","Doing"
"437","1","14","-1","20260430","2026-04-30T16:28:23.945Z","G01","39","add","rotulo","G"
"438","1","14","3","20260502","2026-05-02T01:51:21.431Z","G01","39","add","coluna","Waiting Review"
"439","1","14","2","20260502","2026-05-02T01:51:21.431Z","G01","39","remove","coluna","Doing"
"440","1","15","4","20260502","2026-05-02T02:56:15.965Z","G01","39","add","coluna","Review"
"441","1","15","3","20260502","2026-05-02T02:56:15.965Z","G01","39","remove","coluna","Waiting Review"
"442","1","15","4","20260502","2026-05-02T03:00:15.428Z","G01","39","remove","coluna","Review"
"443","1","12","-1","20260501","2026-05-01T17:23:57.270Z","G01","40","add","rotulo","ART.03"
"444","1","12","-1","20260501","2026-05-01T17:23:57.270Z","G01","40","add","rotulo","DOCUMENTATION"
"445","1","12","-1","20260501","2026-05-01T17:23:57.270Z","G01","40","add","rotulo","G"
"446","1","12","1","20260501","2026-05-01T17:24:10.406Z","G01","40","add","coluna","Backlog"
"447","1","12","2","20260501","2026-05-01T17:24:12.876Z","G01","40","add","coluna","Doing"
"448","1","12","1","20260501","2026-05-01T17:24:12.876Z","G01","40","remove","coluna","Backlog"
"449","1","12","3","20260501","2026-05-01T23:43:12.774Z","G01","40","add","coluna","Waiting Review"
"450","1","12","2","20260501","2026-05-01T23:43:12.774Z","G01","40","remove","coluna","Doing"
"451","1","15","4","20260502","2026-05-02T01:50:24.723Z","G01","40","add","coluna","Review"
"452","1","15","3","20260502","2026-05-02T01:50:24.723Z","G01","40","remove","coluna","Waiting Review"
"453","1","14","4","20260502","2026-05-02T01:51:34.274Z","G01","40","remove","coluna","Review"
"454","1","12","-1","20260501","2026-05-01T20:20:28.229Z","G01","41","add","rotulo","ART.01"
"455","1","12","-1","20260501","2026-05-01T20:20:28.229Z","G01","41","add","rotulo","ART.02"
"456","1","12","-1","20260501","2026-05-01T20:20:28.229Z","G01","41","add","rotulo","ART.03"
"457","1","12","-1","20260501","2026-05-01T20:20:28.229Z","G01","41","add","rotulo","DOCUMENTATION"
"458","1","12","-1","20260501","2026-05-01T20:20:28.229Z","G01","41","add","rotulo","M"
"459","1","12","1","20260501","2026-05-01T20:20:39.053Z","G01","41","add","coluna","Backlog"
"460","1","12","2","20260501","2026-05-01T20:20:40.734Z","G01","41","add","coluna","Doing"
"461","1","12","1","20260501","2026-05-01T20:20:40.734Z","G01","41","remove","coluna","Backlog"
"462","1","12","3","20260501","2026-05-01T23:43:14.105Z","G01","41","add","coluna","Waiting Review"
"463","1","12","2","20260501","2026-05-01T23:43:14.105Z","G01","41","remove","coluna","Doing"
"464","1","15","4","20260502","2026-05-02T01:50:23.910Z","G01","41","add","coluna","Review"
"465","1","15","3","20260502","2026-05-02T01:50:23.910Z","G01","41","remove","coluna","Waiting Review"
"466","1","14","4","20260502","2026-05-02T01:51:39.524Z","G01","41","remove","coluna","Review"
"467","1","15","-1","20260502","2026-05-02T01:49:44.488Z","G01","42","add","rotulo","ART.02"
"468","1","15","-1","20260502","2026-05-02T01:49:44.488Z","G01","42","add","rotulo","DOCUMENTATION"
"469","1","15","-1","20260502","2026-05-02T01:49:44.488Z","G01","42","add","rotulo","NEGÓCIOS"
"470","1","15","2","20260502","2026-05-02T01:49:47.896Z","G01","42","add","coluna","Doing"
"471","1","15","-1","20260502","2026-05-02T01:50:04.942Z","G01","42","add","rotulo","DESIGN"
"472","1","15","-1","20260502","2026-05-02T01:50:06.551Z","G01","42","remove","rotulo","NEGÓCIOS"
"473","1","15","3","20260502","2026-05-02T02:48:14.999Z","G01","42","add","coluna","Waiting Review"
"474","1","15","2","20260502","2026-05-02T02:48:14.999Z","G01","42","remove","coluna","Doing"
"475","1","14","4","20260502","2026-05-02T03:00:33.326Z","G01","42","add","coluna","Review"
"476","1","14","3","20260502","2026-05-02T03:00:33.326Z","G01","42","remove","coluna","Waiting Review"
