grupo,cartao_numero,acao,coluna,pessoa_id,ocorrido_em
G01,35,add,Review,G01-A12,2026-05-01T23:42:47.790Z
G01,35,remove,Waiting Review,G01-A12,2026-05-01T23:42:47.790Z
G01,35,remove,Review,G01-A12,2026-05-01T23:42:49.596Z
G01,36,add,ART.01,G01-A12,2026-04-30T05:41:20.877Z
G01,36,add,ART.02,G01-A12,2026-04-30T05:41:20.877Z
G01,36,add,ART.03,G01-A12,2026-04-30T05:41:20.877Z
G01,36,add,DOCUMENTATION,G01-A12,2026-04-30T05:41:42.965Z
G01,36,add,Backlog,G01-A12,2026-04-30T05:41:55.117Z
G01,36,add,Doing,G01-A12,2026-04-30T05:41:58.518Z
G01,36,remove,Backlog,G01-A12,2026-04-30T05:41:58.518Z
G01,36,add,Waiting Review,G01-A12,2026-05-01T23:43:11.417Z
G01,36,remove,Doing,G01-A12,2026-05-01T23:43:11.417Z
G01,36,add,Review,G01-A15,2026-05-02T01:50:25.596Z
G01,36,remove,Waiting Review,G01-A15,2026-05-02T01:50:25.596Z
G01,36,remove,Review,G01-A14,2026-05-02T01:51:36.423Z
G01,36,add,P,G01-A15,2026-05-02T03:02:36.013Z
G01,37,add,DOCUMENTATION,G01-A14,2026-04-30T05:43:42.569Z
G01,37,add,CODE,G01-A14,2026-04-30T05:43:42.569Z
G01,37,add,G,G01-A14,2026-04-30T05:43:42.569Z
G01,37,add,ART.03,G01-A14,2026-04-30T05:43:42.569Z
G01,37,add,Doing,G01-A14,2026-04-30T05:43:52.366Z
G01,37,add,Waiting Review,G01-A14,2026-04-30T10:11:35.597Z
G01,37,remove,Doing,G01-A14,2026-04-30T10:11:35.597Z
G01,37,add,Review,G01-A12,2026-05-01T19:42:16.054Z
G01,37,remove,Waiting Review,G01-A12,2026-05-01T19:42:16.054Z
G01,37,remove,Review,G01-A12,2026-05-01T23:43:00.248Z
G01,38,add,Backlog,G01-A14,2026-04-30T10:12:41.231Z
G01,38,add,DOCUMENTATION,G01-A14,2026-04-30T10:12:58.254Z
G01,38,add,CODE,G01-A14,2026-04-30T10:12:58.254Z
G01,38,add,ART.03,G01-A14,2026-04-30T10:12:58.254Z
G01,38,add,M,G01-A12,2026-04-30T10:20:16.506Z
G01,38,add,Doing,G01-A12,2026-04-30T10:20:28.698Z
G01,38,remove,Backlog,G01-A12,2026-04-30T10:20:28.698Z
G01,38,add,Waiting Review,G01-A12,2026-05-01T17:22:59.516Z
G01,38,remove,Doing,G01-A12,2026-05-01T17:22:59.516Z
G01,38,add,Review,G01-A15,2026-05-02T01:50:26.317Z
G01,38,remove,Waiting Review,G01-A15,2026-05-02T01:50:26.317Z
G01,38,remove,Review,G01-A14,2026-05-02T01:51:38.100Z
G01,39,add,DOCUMENTATION,G01-A14,2026-04-30T16:27:58.541Z
G01,39,add,CODE,G01-A14,2026-04-30T16:27:58.541Z
G01,39,add,ART.03,G01-A14,2026-04-30T16:27:58.541Z
G01,39,add,Doing,G01-A14,2026-04-30T16:28:05.335Z
G01,39,add,G,G01-A14,2026-04-30T16:28:23.945Z
G01,39,add,Waiting Review,G01-A14,2026-05-02T01:51:21.431Z
G01,39,remove,Doing,G01-A14,2026-05-02T01:51:21.431Z
G01,39,add,Review,G01-A15,2026-05-02T02:56:15.965Z
G01,39,remove,Waiting Review,G01-A15,2026-05-02T02:56:15.965Z
G01,39,remove,Review,G01-A15,2026-05-02T03:00:15.428Z
G01,40,add,DOCUMENTATION,G01-A12,2026-05-01T17:23:57.270Z
G01,40,add,G,G01-A12,2026-05-01T17:23:57.270Z
G01,40,add,ART.03,G01-A12,2026-05-01T17:23:57.270Z
G01,40,add,Backlog,G01-A12,2026-05-01T17:24:10.406Z
G01,40,add,Doing,G01-A12,2026-05-01T17:24:12.876Z
G01,40,remove,Backlog,G01-A12,2026-05-01T17:24:12.876Z
G01,40,add,Waiting Review,G01-A12,2026-05-01T23:43:12.774Z
G01,40,remove,Doing,G01-A12,2026-05-01T23:43:12.774Z
G01,40,add,Review,G01-A15,2026-05-02T01:50:24.723Z
G01,40,remove,Waiting Review,G01-A15,2026-05-02T01:50:24.723Z
G01,40,remove,Review,G01-A14,2026-05-02T01:51:34.274Z
G01,41,add,DOCUMENTATION,G01-A12,2026-05-01T20:20:28.229Z
G01,41,add,M,G01-A12,2026-05-01T20:20:28.229Z
G01,41,add,ART.01,G01-A12,2026-05-01T20:20:28.229Z
G01,41,add,ART.02,G01-A12,2026-05-01T20:20:28.229Z
G01,41,add,ART.03,G01-A12,2026-05-01T20:20:28.229Z
G01,41,add,Backlog,G01-A12,2026-05-01T20:20:39.053Z
G01,41,add,Doing,G01-A12,2026-05-01T20:20:40.734Z
G01,41,remove,Backlog,G01-A12,2026-05-01T20:20:40.734Z
G01,41,add,Waiting Review,G01-A12,2026-05-01T23:43:14.105Z
G01,41,remove,Doing,G01-A12,2026-05-01T23:43:14.105Z
G01,41,add,Review,G01-A15,2026-05-02T01:50:23.910Z
G01,41,remove,Waiting Review,G01-A15,2026-05-02T01:50:23.910Z
G01,41,remove,Review,G01-A14,2026-05-02T01:51:39.524Z
G01,42,add,DOCUMENTATION,G01-A15,2026-05-02T01:49:44.488Z
G01,42,add,NEGÓCIOS,G01-A15,2026-05-02T01:49:44.488Z
G01,42,add,ART.02,G01-A15,2026-05-02T01:49:44.488Z
G01,42,add,Doing,G01-A15,2026-05-02T01:49:47.896Z
G01,42,add,DESIGN,G01-A15,2026-05-02T01:50:04.942Z
G01,42,remove,NEGÓCIOS,G01-A15,2026-05-02T01:50:06.551Z
G01,42,add,Waiting Review,G01-A15,2026-05-02T02:48:14.999Z
G01,42,remove,Doing,G01-A15,2026-05-02T02:48:14.999Z
G01,42,add,Review,G01-A14,2026-05-02T03:00:33.326Z
G01,42,remove,Waiting Review,G01-A14,2026-05-02T03:00:33.326Z
G01,42,add,P,G01-A15,2026-05-02T03:00:49.343Z
G01,42,remove,Review,G01-A14,2026-05-02T03:02:48.623Z
G01,43,add,Review,G01-A15,2026-05-02T02:55:37.007Z
G01,43,add,DOCUMENTATION,G01-A15,2026-05-02T02:55:37.007Z
G01,43,add,Doing,G01-A15,2026-05-02T02:55:51.164Z
G01,43,remove,Review,G01-A15,2026-05-02T02:55:51.164Z
G01,43,add,ART.01,G01-A15,2026-05-02T02:56:02.641Z
G01,43,add,Waiting Review,G01-A15,2026-05-02T03:00:10.287Z
G01,43,remove,Doing,G01-A15,2026-05-02T03:00:10.287Z
G01,43,add,Review,G01-A14,2026-05-02T03:00:37.277Z
G01,43,remove,Waiting Review,G01-A14,2026-05-02T03:00:37.277Z
G01,43,add,P,G01-A15,2026-05-02T03:02:51.762Z
G01,43,remove,Review,G01-A14,2026-05-04T13:36:16.937Z
G01,44,add,DESIGN,G01-A14,2026-05-04T14:13:33.971Z
G01,44,add,ART.04,G01-A14,2026-05-04T14:13:33.971Z
G01,44,add,P1,G01-A14,2026-05-04T14:22:40.307Z
G01,44,add,CODE,G01-A14,2026-05-04T14:30:30.427Z
G01,44,remove,DESIGN,G01-A14,2026-05-04T14:30:30.427Z
G01,44,add,Backlog,G01-A17,2026-05-04T17:28:18.208Z
G01,44,add,Doing,G01-A17,2026-05-07T17:43:57.416Z
G01,44,remove,Backlog,G01-A17,2026-05-07T17:43:57.416Z
G01,44,add,Waiting Review,G01-A17,2026-05-08T15:16:02.362Z
G01,44,remove,Doing,G01-A17,2026-05-08T15:16:02.362Z
G01,44,add,Review,G01-A15,2026-05-11T14:40:04.203Z
G01,44,remove,Waiting Review,G01-A15,2026-05-11T14:40:04.203Z
G01,44,remove,P1,G01-A15,2026-05-11T14:43:10.761Z
G01,44,remove,Review,G01-A15,2026-05-11T17:05:01.701Z
G01,44,add,P,G01-A15,2026-05-14T00:34:06.514Z
G01,45,add,DESIGN,G01-A14,2026-05-04T14:14:32.723Z
G01,45,add,ART.04,G01-A14,2026-05-04T14:14:32.723Z
G01,45,add,P1,G01-A14,2026-05-04T14:17:27.825Z
G01,45,remove,DESIGN,G01-A14,2026-05-04T14:29:51.038Z
G01,45,add,CODE,G01-A14,2026-05-04T14:29:57.139Z
G01,45,add,Backlog,G01-A17,2026-05-04T17:28:15.751Z
G01,45,add,Doing,G01-A17,2026-05-11T19:47:21.575Z
G01,45,remove,Backlog,G01-A17,2026-05-11T19:47:21.575Z
G01,45,add,Waiting Review,G01-A17,2026-05-12T14:29:23.231Z
G01,45,remove,Doing,G01-A17,2026-05-12T14:29:23.231Z
G01,45,add,Review,G01-A13,2026-05-12T18:19:33.819Z
G01,45,remove,Waiting Review,G01-A13,2026-05-12T18:19:33.819Z
G01,45,remove,Review,G01-A13,2026-05-12T18:39:20.854Z
G01,45,remove,P1,G01-A15,2026-05-14T00:33:48.938Z
G01,45,add,M,G01-A15,2026-05-14T00:33:52.682Z
G01,46,add,DESIGN,G01-A14,2026-05-04T14:16:11.507Z
G01,46,add,ART.04,G01-A14,2026-05-04T14:16:11.507Z
G01,46,add,P1,G01-A14,2026-05-04T14:17:17.269Z
G01,46,add,CODE,G01-A14,2026-05-04T14:30:13.598Z
G01,46,remove,DESIGN,G01-A14,2026-05-04T14:30:13.598Z
G01,46,add,Backlog,G01-A17,2026-05-04T17:28:17.114Z
G01,46,add,Doing,G01-A17,2026-05-07T17:45:16.750Z
G01,46,remove,Backlog,G01-A17,2026-05-07T17:45:16.750Z
G01,46,add,Waiting Review,G01-A17,2026-05-08T15:16:43.756Z
G01,46,remove,Doing,G01-A17,2026-05-08T15:16:43.756Z
G01,46,add,Review,G01-A15,2026-05-11T14:40:02.249Z
G01,46,remove,Waiting Review,G01-A15,2026-05-11T14:40:02.249Z
G01,46,remove,Review,G01-A15,2026-05-11T17:05:00.379Z
G01,47,add,DESIGN,G01-A14,2026-05-04T14:23:28.551Z
G01,47,add,ART.04,G01-A14,2026-05-04T14:23:28.551Z
G01,47,add,P1,G01-A14,2026-05-04T14:23:28.551Z
G01,47,remove,DESIGN,G01-A14,2026-05-04T14:29:41.568Z
G01,47,add,CODE,G01-A14,2026-05-04T14:29:46.868Z
G01,47,add,Backlog,G01-A17,2026-05-04T17:28:13.975Z
G01,47,add,Doing,G01-A17,2026-05-07T17:45:14.806Z
G01,47,remove,Backlog,G01-A17,2026-05-07T17:45:14.806Z
G01,47,add,Waiting Review,G01-A17,2026-05-08T15:16:10.043Z
G01,47,remove,Doing,G01-A17,2026-05-08T15:16:10.043Z
G01,47,add,Review,G01-A15,2026-05-11T14:40:03.279Z
G01,47,remove,Waiting Review,G01-A15,2026-05-11T14:40:03.279Z
G01,47,remove,Review,G01-A15,2026-05-11T17:05:03.360Z
G01,47,remove,P1,G01-A15,2026-05-14T00:33:56.503Z
G01,47,add,M,G01-A15,2026-05-14T00:34:00.001Z
G01,48,add,DESIGN,G01-A14,2026-05-04T14:24:25.143Z
G01,48,add,ART.04,G01-A14,2026-05-04T14:24:25.143Z
G01,48,add,P1,G01-A14,2026-05-04T14:24:25.143Z
G01,48,remove,DESIGN,G01-A14,2026-05-04T14:29:02.745Z
G01,48,add,CODE,G01-A14,2026-05-04T14:29:14.985Z
G01,48,add,Backlog,G01-A17,2026-05-04T17:28:12.489Z
G01,48,add,Doing,G01-A17,2026-05-11T19:47:20.372Z
G01,48,remove,Backlog,G01-A17,2026-05-11T19:47:20.372Z
G01,48,add,Waiting Review,G01-A17,2026-05-12T14:29:21.470Z
G01,48,remove,Doing,G01-A17,2026-05-12T14:29:21.470Z
G01,48,add,Review,G01-A13,2026-05-12T18:17:49.487Z
G01,48,remove,Waiting Review,G01-A13,2026-05-12T18:17:49.487Z
G01,48,remove,Review,G01-A13,2026-05-12T18:39:39.879Z
G01,48,remove,P1,G01-A15,2026-05-14T00:33:29.808Z
G01,48,add,PP,G01-A15,2026-05-14T00:33:33.854Z
G01,49,add,DESIGN,G01-A14,2026-05-04T14:27:21.446Z
G01,49,add,ART.04,G01-A14,2026-05-04T14:27:21.446Z
G01,49,add,P1,G01-A14,2026-05-04T14:27:21.446Z
G01,49,remove,DESIGN,G01-A14,2026-05-04T14:28:51.589Z
G01,49,add,CODE,G01-A14,2026-05-04T14:28:57.529Z
G01,49,add,Backlog,G01-A17,2026-05-04T17:28:11.354Z
G01,49,add,Doing,G01-A17,2026-05-11T19:47:19.408Z
G01,49,remove,Backlog,G01-A17,2026-05-11T19:47:19.408Z
G01,49,add,Waiting Review,G01-A17,2026-05-12T14:29:20.678Z
G01,49,remove,Doing,G01-A17,2026-05-12T14:29:20.678Z
G01,49,add,Review,G01-A13,2026-05-12T18:19:24.521Z
G01,49,remove,Waiting Review,G01-A13,2026-05-12T18:19:24.521Z
G01,49,remove,Review,G01-A13,2026-05-12T18:39:28.334Z
G01,49,remove,P1,G01-A15,2026-05-14T00:33:40.182Z
G01,49,add,PP,G01-A15,2026-05-14T00:33:44.143Z
G01,50,add,ART.04,G01-A16,2026-05-04T14:27:41.779Z
G01,50,add,DESIGN,G01-A16,2026-05-04T14:27:41.779Z
G01,50,add,P1,G01-A16,2026-05-04T14:27:41.779Z
G01,50,remove,P1,G01-A16,2026-05-04T14:33:18.540Z
G01,50,add,P7,G01-A16,2026-05-04T14:33:29.746Z
G01,50,add,Backlog,G01-A16,2026-05-04T14:35:52.024Z
G01,50,remove,ART.04,G01-A16,2026-05-04T14:36:11.470Z
G01,50,add,ART.03,G01-A16,2026-05-04T14:36:21.129Z
G01,50,add,Doing,G01-A16,2026-05-06T17:21:28.137Z
G01,50,remove,Backlog,G01-A16,2026-05-06T17:21:28.137Z
G01,50,add,Waiting Review,G01-A16,2026-05-06T18:07:32.022Z
G01,50,remove,Doing,G01-A16,2026-05-06T18:07:32.022Z
G01,50,add,Review,G01-A15,2026-05-08T13:24:18.618Z
G01,50,remove,Waiting Review,G01-A15,2026-05-08T13:24:18.618Z
G01,50,remove,Review,G01-A15,2026-05-11T14:39:14.156Z
G01,51,add,CODE,G01-A14,2026-05-04T14:28:42.870Z
G01,51,add,ART.04,G01-A14,2026-05-04T14:28:42.870Z
G01,51,add,P1,G01-A14,2026-05-04T14:28:42.870Z
G01,51,add,Backlog,G01-A17,2026-05-04T17:28:10.431Z
G01,51,add,Doing,G01-A17,2026-05-11T19:47:23.493Z
G01,51,remove,Backlog,G01-A17,2026-05-11T19:47:23.493Z
G01,51,add,Waiting Review,G01-A17,2026-05-12T14:29:22.401Z
G01,51,remove,Doing,G01-A17,2026-05-12T14:29:22.401Z
G01,51,add,Review,G01-A15,2026-05-13T20:52:01.487Z
G01,51,remove,Waiting Review,G01-A15,2026-05-13T20:52:01.487Z
G01,51,remove,Review,G01-A15,2026-05-14T00:32:32.600Z
G01,51,remove,P1,G01-A15,2026-05-14T00:32:48.135Z
G01,51,add,P,G01-A15,2026-05-14T00:32:54.089Z
G01,52,add,CODE,G01-A14,2026-05-04T14:31:20.692Z
G01,52,add,ART.04,G01-A14,2026-05-04T14:31:20.692Z
G01,52,add,P2,G01-A14,2026-05-04T14:31:20.692Z
G01,52,remove,P2,G01-A15,2026-05-04T14:35:08.574Z
G01,52,add,Backlog,G01-A14,2026-05-04T17:28:30.221Z
G01,52,add,Doing,G01-A15,2026-05-05T17:22:01.377Z
G01,52,remove,Backlog,G01-A15,2026-05-05T17:22:01.377Z
G01,52,add,M,G01-A15,2026-05-05T17:25:38.358Z
G01,52,add,Waiting Review,G01-A15,2026-05-05T18:11:34.144Z
G01,52,remove,Doing,G01-A15,2026-05-05T18:11:34.144Z
G01,52,add,Review,G01-A13,2026-05-07T18:22:55.214Z
G01,52,remove,Waiting Review,G01-A13,2026-05-07T18:22:55.214Z
G01,52,remove,Review,G01-A13,2026-05-07T18:43:48.360Z
G01,52,add,Review,G01-A15,2026-05-11T14:39:29.474Z
G01,52,remove,Review,G01-A15,2026-05-11T14:39:49.765Z
G01,53,add,CODE,G01-A14,2026-05-04T14:32:57.649Z
G01,53,add,ART.04,G01-A14,2026-05-04T14:32:57.649Z
G01,53,add,P2,G01-A14,2026-05-04T14:32:57.649Z
G01,53,remove,P2,G01-A15,2026-05-04T14:35:12.666Z
G01,53,add,Backlog,G01-A14,2026-05-04T17:28:29.304Z
G01,53,add,M,G01-A15,2026-05-05T18:12:16.523Z
G01,53,add,Doing,G01-A15,2026-05-05T18:13:27.241Z
G01,53,remove,Backlog,G01-A15,2026-05-05T18:13:27.241Z
G01,53,add,Waiting Review,G01-A15,2026-05-05T18:36:36.779Z
G01,53,remove,Doing,G01-A15,2026-05-05T18:36:36.779Z
G01,53,add,Review,G01-A13,2026-05-06T18:08:18.604Z
G01,53,remove,Waiting Review,G01-A13,2026-05-06T18:08:18.604Z
G01,53,remove,Review,G01-A13,2026-05-06T18:09:30.847Z
G01,54,add,CODE,G01-A17,2026-05-04T14:33:31.059Z
G01,54,add,ART.4,G01-A17,2026-05-04T14:34:02.731Z
G01,54,add,P1,G01-A17,2026-05-04T14:34:02.731Z
G01,54,add,Backlog,G01-A17,2026-05-04T17:28:09.153Z
G01,54,add,Doing,G01-A17,2026-05-11T19:47:18.251Z
G01,54,remove,Backlog,G01-A17,2026-05-11T19:47:18.251Z
G01,54,add,Waiting Review,G01-A17,2026-05-12T14:29:18.840Z
G01,54,remove,Doing,G01-A17,2026-05-12T14:29:18.840Z
G01,54,add,Review,G01-A13,2026-05-12T18:19:37.006Z
G01,54,remove,Waiting Review,G01-A13,2026-05-12T18:19:37.006Z
G01,54,remove,Review,G01-A13,2026-05-12T18:40:03.078Z
G01,54,remove,P1,G01-A15,2026-05-14T00:33:18.396Z
G01,54,add,PP,G01-A15,2026-05-14T00:33:25.587Z
G01,55,add,CODE,G01-A14,2026-05-04T14:33:58.377Z
G01,55,add,ART.04,G01-A14,2026-05-04T14:33:58.377Z
G01,55,add,P2,G01-A14,2026-05-04T14:33:58.377Z
G01,55,remove,P2,G01-A15,2026-05-04T14:35:17.151Z
G01,55,add,Backlog,G01-A14,2026-05-04T17:28:27.952Z
G01,55,add,M,G01-A15,2026-05-05T18:13:19.472Z
G01,55,add,Doing,G01-A15,2026-05-05T18:13:26.187Z
G01,55,remove,Backlog,G01-A15,2026-05-05T18:13:26.187Z
G01,55,add,Waiting Review,G01-A15,2026-05-05T18:36:35.879Z
G01,55,remove,Doing,G01-A15,2026-05-05T18:36:35.879Z
G01,55,add,Review,G01-A14,2026-05-07T18:20:22.996Z
G01,55,remove,Waiting Review,G01-A14,2026-05-07T18:20:22.996Z
G01,55,remove,Review,G01-A14,2026-05-11T14:39:24.721Z
G01,56,add,CODE,G01-A14,2026-05-04T14:35:30.400Z
G01,56,add,ART.04,G01-A14,2026-05-04T14:35:30.400Z
G01,56,add,P2,G01-A14,2026-05-04T14:35:30.400Z
G01,56,add,Backlog,G01-A14,2026-05-04T17:28:27.042Z
G01,56,add,Doing,G01-A15,2026-05-05T18:11:43.405Z
G01,56,remove,Backlog,G01-A15,2026-05-05T18:11:43.405Z
G01,56,remove,P2,G01-A15,2026-05-05T18:11:54.383Z
G01,56,add,P,G01-A15,2026-05-05T18:12:01.205Z
G01,56,add,Waiting Review,G01-A15,2026-05-05T18:36:37.791Z
G01,56,remove,Doing,G01-A15,2026-05-05T18:36:37.791Z
G01,56,add,Review,G01-A14,2026-05-07T18:20:31.146Z
G01,56,remove,Waiting Review,G01-A14,2026-05-07T18:20:31.146Z
G01,56,remove,Review,G01-A13,2026-05-07T18:22:44.393Z
G01,57,add,ART.04,G01-A16,2026-05-04T14:35:37.982Z
G01,57,add,DESIGN,G01-A16,2026-05-04T14:35:37.982Z
G01,57,add,P7,G01-A16,2026-05-04T14:35:37.982Z
G01,57,add,Backlog,G01-A16,2026-05-04T14:35:53.416Z
G01,57,add,ART.03,G01-A16,2026-05-04T14:36:31.229Z
G01,57,remove,ART.04,G01-A16,2026-05-04T14:36:32.914Z
G01,57,add,Doing,G01-A16,2026-05-07T18:30:08.771Z
G01,57,remove,Backlog,G01-A16,2026-05-07T18:30:08.771Z
G01,57,add,Waiting Review,G01-A16,2026-05-08T11:08:20.080Z
G01,57,remove,Doing,G01-A16,2026-05-08T11:08:20.080Z
G01,57,add,Review,G01-A15,2026-05-08T13:24:11.998Z
G01,57,remove,Waiting Review,G01-A15,2026-05-08T13:24:11.998Z
G01,57,remove,Review,G01-A15,2026-05-11T14:39:25.159Z
G01,58,add,ART.04,G01-A16,2026-05-04T14:35:43.062Z
G01,58,add,DESIGN,G01-A16,2026-05-04T14:35:43.062Z
G01,58,add,P7,G01-A16,2026-05-04T14:35:43.062Z
G01,58,add,Backlog,G01-A16,2026-05-04T14:35:54.669Z
G01,58,remove,ART.04,G01-A16,2026-05-04T14:37:26.256Z
G01,58,add,ART.03,G01-A16,2026-05-04T14:37:31.982Z
G01,58,add,Doing,G01-A16,2026-05-15T20:37:14.879Z
G01,58,remove,Backlog,G01-A16,2026-05-15T20:37:14.879Z
G01,58,add,Waiting Review,G01-A16,2026-05-16T06:57:03.163Z
G01,58,remove,Doing,G01-A16,2026-05-16T06:57:03.163Z
G01,58,remove,Waiting Review,G01-A16,2026-05-16T06:57:10.297Z
G01,59,add,CODE,G01-A14,2026-05-04T14:36:19.264Z
G01,59,add,ART.04,G01-A14,2026-05-04T14:36:19.264Z
G01,59,add,P2,G01-A14,2026-05-04T14:36:19.264Z
G01,59,add,Backlog,G01-A14,2026-05-04T17:28:26.116Z
G01,59,remove,P2,G01-A15,2026-05-05T18:12:56.773Z
G01,59,add,P,G01-A15,2026-05-05T18:13:02.097Z
G01,59,add,Doing,G01-A15,2026-05-05T18:13:09.457Z
G01,59,remove,Backlog,G01-A15,2026-05-05T18:13:09.457Z
G01,59,add,Waiting Review,G01-A15,2026-05-05T18:36:34.184Z
G01,59,remove,Doing,G01-A15,2026-05-05T18:36:34.184Z
G01,59,add,Review,G01-A13,2026-05-07T18:14:12.487Z
G01,59,remove,Waiting Review,G01-A13,2026-05-07T18:14:12.487Z
G01,59,remove,Review,G01-A13,2026-05-07T18:20:37.651Z
G01,60,add,CODE,G01-A14,2026-05-04T14:37:17.776Z
G01,60,add,ART.04,G01-A14,2026-05-04T14:37:17.776Z
G01,60,add,P2,G01-A14,2026-05-04T14:37:17.776Z
G01,60,add,Backlog,G01-A14,2026-05-04T17:28:25.027Z
G01,60,remove,P2,G01-A15,2026-05-05T18:12:35.964Z
G01,60,add,PP,G01-A15,2026-05-05T18:12:42.052Z
G01,60,add,Doing,G01-A15,2026-05-05T18:12:50.661Z
G01,60,remove,Backlog,G01-A15,2026-05-05T18:12:50.661Z
G01,60,add,Waiting Review,G01-A15,2026-05-05T18:13:39.155Z
G01,60,remove,Doing,G01-A15,2026-05-05T18:13:39.155Z
G01,60,add,Review,G01-A13,2026-05-06T17:41:31.898Z
G01,60,remove,Waiting Review,G01-A13,2026-05-06T17:41:31.898Z
G01,60,remove,Review,G01-A13,2026-05-06T17:50:54.918Z
G01,61,add,CODE,G01-A14,2026-05-04T14:39:10.308Z
G01,61,add,ART.04,G01-A14,2026-05-04T14:39:10.308Z
G01,61,add,P3,G01-A14,2026-05-04T14:39:10.308Z
G01,61,add,Backlog,G01-A14,2026-05-04T17:28:20.230Z
G01,61,add,Doing,G01-A23,2026-05-19T13:02:49.444Z
G01,61,remove,Backlog,G01-A23,2026-05-19T13:02:49.444Z
G01,61,add,Waiting Review,G01-A23,2026-05-19T16:25:05.964Z
G01,61,remove,Doing,G01-A23,2026-05-19T16:25:05.964Z
G01,61,add,Review,G01-A15,2026-05-20T23:26:02.636Z
G01,61,remove,Waiting Review,G01-A15,2026-05-20T23:26:02.636Z
G01,61,remove,Review,G01-A15,2026-05-30T01:47:24.051Z
G01,62,add,CODE,G01-A14,2026-05-04T14:40:24.477Z
G01,62,add,ART.04,G01-A14,2026-05-04T14:40:24.477Z
G01,62,add,P3,G01-A14,2026-05-04T14:40:24.477Z
G01,62,add,Backlog,G01-A14,2026-05-04T17:28:18.899Z
G01,62,add,Doing,G01-A23,2026-05-04T17:50:13.980Z
G01,62,remove,Backlog,G01-A23,2026-05-04T17:50:13.980Z
G01,62,add,Waiting Review,G01-A23,2026-05-04T18:27:38.412Z
G01,62,remove,Doing,G01-A23,2026-05-04T18:27:38.412Z
G01,62,add,Review,G01-A15,2026-05-05T18:36:53.671Z
G01,62,remove,Waiting Review,G01-A15,2026-05-05T18:36:53.671Z
G01,62,remove,P3,G01-A15,2026-05-05T18:37:12.577Z
G01,62,add,P,G01-A15,2026-05-05T18:37:17.605Z
G01,62,remove,Review,G01-A15,2026-05-07T17:54:45.360Z
G01,63,add,CODE,G01-A14,2026-05-04T14:41:51.326Z
G01,63,add,ART.04,G01-A14,2026-05-04T14:41:51.326Z
G01,63,add,P3,G01-A14,2026-05-04T14:41:51.326Z
G01,63,add,Backlog,G01-A14,2026-05-04T17:28:17.798Z
G01,63,add,Doing,G01-A23,2026-05-04T17:50:09.510Z
G01,63,remove,Backlog,G01-A23,2026-05-04T17:50:09.510Z
G01,63,add,Waiting Review,G01-A23,2026-05-04T18:27:40.467Z
G01,63,remove,Doing,G01-A23,2026-05-04T18:27:40.467Z
G01,63,add,Review,G01-A15,2026-05-05T18:36:55.218Z
G01,63,remove,Waiting Review,G01-A15,2026-05-05T18:36:55.218Z
G01,63,remove,P3,G01-A15,2026-05-05T18:37:21.397Z
G01,63,add,M,G01-A15,2026-05-05T18:37:26.175Z
G01,63,remove,Review,G01-A15,2026-05-07T17:54:43.133Z
G01,64,add,CODE,G01-A14,2026-05-04T14:43:14.886Z
G01,64,add,ART.04,G01-A14,2026-05-04T14:43:14.886Z
G01,64,add,P3,G01-A14,2026-05-04T14:43:14.886Z
G01,64,add,Backlog,G01-A14,2026-05-04T17:28:16.894Z
G01,64,add,Doing,G01-A23,2026-05-26T17:38:27.122Z
G01,64,remove,Backlog,G01-A23,2026-05-26T17:38:27.122Z
G01,64,add,Waiting Review,G01-A23,2026-05-26T17:38:30.275Z
G01,64,remove,Doing,G01-A23,2026-05-26T17:38:30.275Z
G01,64,add,Review,G01-A15,2026-05-30T01:48:26.363Z
G01,64,remove,Waiting Review,G01-A15,2026-05-30T01:48:26.363Z
G01,64,remove,Review,G01-A16,2026-06-05T03:36:57.731Z
G01,65,add,CODE,G01-A14,2026-05-04T14:44:08.594Z
G01,65,add,ART.04,G01-A14,2026-05-04T14:44:08.594Z
G01,65,add,P3,G01-A14,2026-05-04T14:44:08.594Z
G01,65,add,Backlog,G01-A14,2026-05-04T17:28:15.869Z
G01,65,add,Doing,G01-A23,2026-05-26T17:38:32.739Z
G01,65,remove,Backlog,G01-A23,2026-05-26T17:38:32.739Z
G01,65,add,Waiting Review,G01-A23,2026-05-26T17:38:34.715Z
G01,65,remove,Doing,G01-A23,2026-05-26T17:38:34.715Z
G01,65,add,Review,G01-A15,2026-05-30T01:48:24.355Z
G01,65,remove,Waiting Review,G01-A15,2026-05-30T01:48:24.355Z
G01,65,remove,Review,G01-A16,2026-06-05T03:36:57.972Z
G01,66,add,CODE,G01-A14,2026-05-04T14:45:23.263Z
G01,66,add,ART.04,G01-A14,2026-05-04T14:45:23.263Z
G01,66,add,P4,G01-A14,2026-05-04T14:45:23.263Z
G01,66,add,Backlog,G01-A14,2026-05-04T17:28:14.933Z
G01,66,remove,P4,G01-A14,2026-05-05T16:24:53.599Z
G01,66,add,Doing,G01-A14,2026-05-05T17:11:37.673Z
G01,66,remove,Backlog,G01-A14,2026-05-05T17:11:37.673Z
G01,66,add,Waiting Review,G01-A14,2026-05-06T02:09:51.401Z
G01,66,remove,Doing,G01-A14,2026-05-06T02:09:51.401Z
G01,66,add,Review,G01-A15,2026-05-06T18:47:18.425Z
G01,66,remove,Waiting Review,G01-A15,2026-05-06T18:47:18.425Z
G01,66,remove,Review,G01-A15,2026-05-07T17:54:30.186Z
